 ****** HSPICE -- P-2019.06-SP1-1 win64 (Sep 27 2019) ******
  Copyright (c) 1986 - 2026 by Synopsys, Inc. All Rights Reserved.
  This software and the associated documentation are proprietary
  to Synopsys, Inc. This software may only be used in accordance
  with the terms and conditions of a written license agreement with
  Synopsys, Inc. All other use, reproduction, or distribution of
  this software is strictly prohibited.

================================================================
*** This file format is subject to change **
#QQnorm plots from data
#
#Number of tail samples
7
#Number of plot points
500
#Number of Measures
12
#Measure names (Last three columns give the Standard Normal Quantiles and Lower/Upper Confidence Interval Limits)
i_avg,i_peak,p_avg,p_max,pdp,tp_avg,tp_cout_fall,tp_cout_rise,tp_max,tp_s7_fall,tp_s7_rise,vdd_actual,StdNormalQuantiles,Confidence_Interval_L,Confidence_Interval_U
-0.0001020373,-0.001572876,0.0001461801,0.004827967,1.341372e-13,1.020603e-09,1.052502e-09,1.04427e-09,1.052502e-09,9.911342e-10,9.945056e-10,1.063688,0.5917769,0.4719875,0.7121298
-0.0001018935,-0.001571575,0.0001462621,0.004829525,1.343828e-13,1.022008e-09,1.054025e-09,1.04567e-09,1.054025e-09,9.923975e-10,9.959392e-10,1.063975,0.5977601,0.4778106,0.7182824
-0.000101831,-0.001570926,0.000146747,0.00483822,1.345091e-13,1.022534e-09,1.054596e-09,1.046194e-09,1.054596e-09,9.928753e-10,9.964725e-10,1.065598,0.6037648,0.4836527,0.7244591
-0.0001018264,-0.001569161,0.0001470329,0.004844761,1.345144e-13,1.02267e-09,1.054727e-09,1.046347e-09,1.054727e-09,9.930131e-10,9.965938e-10,1.066699,0.6097914,0.4895142,0.7306603
-0.0001017824,-0.001568963,0.0001470524,0.004845167,1.345537e-13,1.023114e-09,1.055228e-09,1.046771e-09,1.055228e-09,9.933925e-10,9.970649e-10,1.066791,0.6158402,0.4953953,0.7368864
-0.000101755,-0.001567596,0.0001471179,0.004846622,1.345679e-13,1.023344e-09,1.055471e-09,1.047016e-09,1.055471e-09,9.935963e-10,9.972946e-10,1.066972,0.6219116,0.5012964,0.7431379
-0.0001016215,-0.00156637,0.0001471509,0.004846958,1.348514e-13,1.024626e-09,1.056857e-09,1.048287e-09,1.056857e-09,9.947507e-10,9.986104e-10,1.067121,0.628006,0.5072179,0.7494153
-0.0001015618,-0.001565893,0.0001477068,0.004857233,1.348729e-13,1.025178e-09,1.057461e-09,1.048825e-09,1.057461e-09,9.952419e-10,9.991829e-10,1.068972,0.6341238,0.5131601,0.7557189
-0.0001015057,-0.001564927,0.0001477507,0.0048582,1.351068e-13,1.025747e-09,1.058059e-09,1.04941e-09,1.058059e-09,9.95771e-10,9.99748e-10,1.069112,0.6402655,0.5191234,0.7620493
-0.0001014333,-0.001555652,0.0001482176,0.004866887,1.351924e-13,1.026459e-09,1.058842e-09,1.050106e-09,1.058842e-09,9.964001e-10,1.000487e-09,1.070707,0.6464314,0.5251082,0.7684069
-0.0001014079,-0.001554316,0.0001483976,0.004870612,1.353154e-13,1.02672e-09,1.05913e-09,1.050371e-09,1.05913e-09,9.966273e-10,1.000752e-09,1.071341,0.652622,0.5311149,0.7747922
-0.0001013195,-0.001553857,0.0001486587,0.004876012,1.353342e-13,1.027579e-09,1.060046e-09,1.051226e-09,1.060046e-09,9.974062e-10,1.001638e-09,1.072256,0.6588377,0.5371437,0.7812057
-0.0001012057,-0.001553717,0.0001486966,0.004876521,1.355907e-13,1.028661e-09,1.061216e-09,1.052302e-09,1.061216e-09,9.983832e-10,1.002741e-09,1.072402,0.6650789,0.5431952,0.7876478
-0.0001011939,-0.001551045,0.0001492065,0.004886505,1.355945e-13,1.028803e-09,1.06137e-09,1.052439e-09,1.06137e-09,9.985143e-10,1.002888e-09,1.074125,0.6713462,0.5492698,0.7941192
-0.0001011909,-0.001550544,0.000149238,0.004887207,1.356909e-13,1.029222e-09,1.061832e-09,1.05286e-09,1.061832e-09,9.988796e-10,1.003315e-09,1.074325,0.67764,0.5553677,0.8006202
-0.0001011483,-0.001549437,0.0001494166,0.004890358,1.35736e-13,1.029351e-09,1.061962e-09,1.052992e-09,1.061962e-09,9.990034e-10,1.003448e-09,1.074868,0.6839607,0.5614896,0.8071516
-0.00010114,-0.001545745,0.000149513,0.004892231,1.358174e-13,1.030144e-09,1.062828e-09,1.053786e-09,1.062828e-09,9.997048e-10,1.004257e-09,1.075216,0.6903088,0.5676358,0.8137137
-0.0001009645,-0.001545208,0.0001496593,0.004894601,1.359183e-13,1.031048e-09,1.063811e-09,1.054677e-09,1.063811e-09,1.000519e-09,1.005183e-09,1.075657,0.6966849,0.5738066,0.8203072
-0.0001009453,-0.001544588,0.0001498591,0.004898508,1.360034e-13,1.031292e-09,1.064085e-09,1.05491e-09,1.064085e-09,1.000724e-09,1.005447e-09,1.076318,0.7030895,0.5800027,0.8269327
-0.0001008928,-0.001543654,0.0001500271,0.004901726,1.360799e-13,1.031717e-09,1.064535e-09,1.05534e-09,1.064535e-09,1.001114e-09,1.00588e-09,1.07687,0.709523,0.5862245,0.8335907
-0.0001008093,-0.001541259,0.0001501784,0.004904418,1.360819e-13,1.033636e-09,1.066621e-09,1.05724e-09,1.066621e-09,1.002828e-09,1.007855e-09,1.07737,0.715986,0.5924723,0.8402818
-0.000100707,-0.001540569,0.0001501811,0.00490446,1.361541e-13,1.033875e-09,1.066873e-09,1.057494e-09,1.066873e-09,1.003053e-09,1.008082e-09,1.077374,0.7224791,0.5987467,0.8470067
-0.0001006317,-0.001538872,0.0001502989,0.004906295,1.36263e-13,1.034343e-09,1.067359e-09,1.057971e-09,1.067359e-09,1.003489e-09,1.008554e-09,1.07771,0.7290027,0.6050483,0.853766
-0.0001005338,-0.001537795,0.000150544,0.004911288,1.362654e-13,1.035295e-09,1.068397e-09,1.058919e-09,1.068397e-09,1.00433e-09,1.009534e-09,1.078601,0.7355576,0.6113774,0.8605603
-0.0001005074,-0.001534623,0.0001505663,0.00491216,1.363459e-13,1.035591e-09,1.068712e-09,1.059208e-09,1.068712e-09,1.004607e-09,1.009837e-09,1.078749,0.7421442,0.6177346,0.8673903
-0.0001004678,-0.001534362,0.0001507119,0.004914666,1.364928e-13,1.036994e-09,1.07023e-09,1.060612e-09,1.07023e-09,1.005858e-09,1.011274e-09,1.079204,0.7487631,0.6241204,0.8742567
-0.0001004031,-0.001528558,0.0001510011,0.004919877,1.365082e-13,1.037254e-09,1.070513e-09,1.060865e-09,1.070513e-09,1.0061e-09,1.011537e-09,1.080133,0.755415,0.6305354,0.8811601
-0.0001003645,-0.001527309,0.0001510361,0.00492079,1.365353e-13,1.037906e-09,1.071201e-09,1.061533e-09,1.071201e-09,1.006704e-09,1.012186e-09,1.080271,0.7621005,0.6369801,0.8881013
-0.0001001173,-0.001523225,0.0001510838,0.00492119,1.365942e-13,1.039513e-09,1.072952e-09,1.063123e-09,1.072952e-09,1.008132e-09,1.013846e-09,1.080405,0.7688203,0.6434551,0.8950811
-0.0001000299,-0.001522549,0.0001511886,0.004923356,1.368151e-13,1.040521e-09,1.074044e-09,1.064132e-09,1.074044e-09,1.009027e-09,1.014881e-09,1.080753,0.7755749,0.6499609,0.9021001
-0.0001000268,-0.001521009,0.0001516249,0.004931317,1.368303e-13,1.040547e-09,1.074073e-09,1.064159e-09,1.074073e-09,1.00906e-09,1.014895e-09,1.08217,0.7823652,0.6564982,0.9091592
-0.0001000182,-0.001520219,0.0001516594,0.004931923,1.368836e-13,1.04102e-09,1.07457e-09,1.06464e-09,1.07457e-09,1.009495e-09,1.015375e-09,1.082317,0.7891917,0.6630675,0.916259
-9.991358e-05,-0.001519441,0.0001517677,0.004934222,1.369336e-13,1.041679e-09,1.075265e-09,1.065311e-09,1.075265e-09,1.010104e-09,1.016038e-09,1.082688,0.7960551,0.6696694,0.9234006
-9.989208e-05,-0.001519359,0.0001518816,0.004936647,1.370503e-13,1.04171e-09,1.075298e-09,1.065342e-09,1.075298e-09,1.010132e-09,1.01607e-09,1.083119,0.8029563,0.6763046,0.9305846
-9.985259e-05,-0.001513699,0.0001520752,0.004939457,1.372325e-13,1.042825e-09,1.07651e-09,1.066452e-09,1.07651e-09,1.011127e-09,1.017212e-09,1.083618,0.8098959,0.6829738,0.9378119
-9.972663e-05,-0.001511378,0.0001524419,0.00494641,1.372856e-13,1.04442e-09,1.078252e-09,1.068032e-09,1.078252e-09,1.012544e-09,1.01885e-09,1.084853,0.8168748,0.6896776,0.9450835
-9.963769e-05,-0.001507526,0.0001525465,0.004948427,1.376256e-13,1.044706e-09,1.078545e-09,1.068326e-09,1.078545e-09,1.012823e-09,1.01913e-09,1.085211,0.8238936,0.6964168,0.9524002
-9.959985e-05,-0.001506165,0.0001532331,0.004961584,1.377296e-13,1.044815e-09,1.078664e-09,1.06843e-09,1.078664e-09,1.012916e-09,1.019249e-09,1.087545,0.8309533,0.7031919,0.959763
-9.92846e-05,-0.001495119,0.0001534437,0.004965593,1.379109e-13,1.048096e-09,1.082207e-09,1.071717e-09,1.082207e-09,1.015869e-09,1.022591e-09,1.088255,0.8380547,0.7100037,0.9671728
-9.920651e-05,-0.001492901,0.0001537972,0.004972074,1.379311e-13,1.048896e-09,1.083059e-09,1.07252e-09,1.083059e-09,1.016602e-09,1.023404e-09,1.089401,0.8451985,0.716853,0.9746306
-9.883121e-05,-0.001487612,0.0001538316,0.004972425,1.381993e-13,1.052868e-09,1.087339e-09,1.076493e-09,1.087339e-09,1.020179e-09,1.027459e-09,1.089463,0.8523858,0.7237405,0.9821374
-9.8825e-05,-0.001483786,0.0001543612,0.004981666,1.383765e-13,1.052928e-09,1.08741e-09,1.076557e-09,1.08741e-09,1.020236e-09,1.027511e-09,1.091218,0.8596174,0.7306671,0.9896943
-9.877838e-05,-0.001483773,0.0001546862,0.004988007,1.38384e-13,1.053391e-09,1.087893e-09,1.077024e-09,1.087893e-09,1.020659e-09,1.027988e-09,1.092217,0.8668942,0.7376334,0.9973023
-9.875388e-05,-0.001482668,0.0001546931,0.004988069,1.388229e-13,1.05361e-09,1.088133e-09,1.077245e-09,1.088133e-09,1.020861e-09,1.028202e-09,1.092228,0.8742172,0.7446404,1.004963
-9.85454e-05,-0.001476856,0.0001555677,0.005004195,1.389082e-13,1.055871e-09,1.090573e-09,1.079509e-09,1.090573e-09,1.022894e-09,1.030508e-09,1.095101,0.8815873,0.7516888,1.012676
-9.85451e-05,-0.001476368,0.0001557224,0.005006346,1.391208e-13,1.055909e-09,1.090617e-09,1.07954e-09,1.090617e-09,1.022924e-09,1.030556e-09,1.09557,0.8890057,0.7587797,1.020445
-9.85066e-05,-0.001475275,0.0001561417,0.005014151,1.394459e-13,1.056325e-09,1.091058e-09,1.079965e-09,1.091058e-09,1.023303e-09,1.030973e-09,1.096943,0.8964734,0.7659138,1.028269
-9.846231e-05,-0.001474889,0.0001567488,0.005025368,1.395702e-13,1.056788e-09,1.091552e-09,1.08043e-09,1.091552e-09,1.023725e-09,1.031445e-09,1.098775,0.9039913,0.773092,1.03615
-9.844321e-05,-0.001473969,0.0001570227,0.005031011,1.396708e-13,1.05699e-09,1.091765e-09,1.080638e-09,1.091765e-09,1.023912e-09,1.031646e-09,1.099787,0.9115607,0.7803155,1.044089
-9.843058e-05,-0.001473211,0.0001571994,0.005033714,1.398781e-13,1.057173e-09,1.091966e-09,1.080817e-09,1.091966e-09,1.024074e-09,1.031837e-09,1.100289,0.9191827,0.787585,1.052088
-9.835592e-05,-0.001470631,0.0001575849,0.005040377,1.398933e-13,1.057923e-09,1.09276e-09,1.081578e-09,1.09276e-09,1.024766e-09,1.032589e-09,1.101429,0.9268585,0.7949017,1.060149
-9.821897e-05,-0.001466107,0.0001576287,0.005041253,1.399242e-13,1.059358e-09,1.094323e-09,1.083003e-09,1.094323e-09,1.026051e-09,1.034057e-09,1.101655,0.9345893,0.8022665,1.068271
-9.801505e-05,-0.001459071,0.0001576858,0.005042482,1.400398e-13,1.061635e-09,1.09676e-09,1.085295e-09,1.09676e-09,1.028109e-09,1.036375e-09,1.101825,0.9423763,0.8096806,1.076458
-9.794467e-05,-0.001456759,0.0001578846,0.005045313,1.40156e-13,1.062382e-09,1.097562e-09,1.086047e-09,1.097562e-09,1.028778e-09,1.03714e-09,1.102369,0.9502209,0.8171451,1.08471
-9.780174e-05,-0.001455791,0.0001581124,0.005049763,1.402019e-13,1.063978e-09,1.099281e-09,1.087647e-09,1.099281e-09,1.030224e-09,1.038762e-09,1.1031,0.9581245,0.8246611,1.093029
-9.77486e-05,-0.001452304,0.0001582174,0.005051728,1.402748e-13,1.064535e-09,1.099883e-09,1.088199e-09,1.099883e-09,1.030728e-09,1.039331e-09,1.103443,0.9660883,0.8322298,1.101417
-9.772041e-05,-0.001451698,0.0001583405,0.005053515,1.403158e-13,1.064854e-09,1.100214e-09,1.088535e-09,1.100214e-09,1.031031e-09,1.039637e-09,1.103807,0.9741139,0.8398524,1.109875
-9.760703e-05,-0.001447764,0.0001584415,0.005056055,1.403609e-13,1.06607e-09,1.10153e-09,1.089744e-09,1.10153e-09,1.032117e-09,1.040888e-09,1.104199,0.9822027,0.8475301,1.118406
-9.703515e-05,-0.001437514,0.0001585319,0.00505733,1.405577e-13,1.072494e-09,1.108401e-09,1.096229e-09,1.108401e-09,1.037952e-09,1.047393e-09,1.104474,0.9903563,0.8552644,1.12701
-9.69817e-05,-0.001431415,0.0001588873,0.005064052,1.407656e-13,1.073022e-09,1.108983e-09,1.096744e-09,1.108983e-09,1.038422e-09,1.047941e-09,1.105535,0.9985763,0.8630565,1.13569
-9.689287e-05,-0.001428926,0.000159275,0.005070221,1.408232e-13,1.074024e-09,1.110053e-09,1.097762e-09,1.110053e-09,1.039336e-09,1.048944e-09,1.106674,1.006864,0.8709078,1.144448
-9.672813e-05,-0.001427826,0.000159371,0.005071765,1.411272e-13,1.075887e-09,1.112053e-09,1.099631e-09,1.112053e-09,1.041026e-09,1.050837e-09,1.106943,1.015222,0.8788197,1.153286
-9.668907e-05,-0.001427243,0.0001599521,0.005081865,1.412175e-13,1.07643e-09,1.11263e-09,1.100181e-09,1.11263e-09,1.041514e-09,1.051395e-09,1.108754,1.023651,0.8867938,1.162206
-9.667759e-05,-0.001425952,0.0001601472,0.005086112,1.414938e-13,1.076499e-09,1.112707e-09,1.100246e-09,1.112707e-09,1.041573e-09,1.05147e-09,1.109462,1.032154,0.8948316,1.17121
-9.664543e-05,-0.001425292,0.0001606681,0.005095298,1.416276e-13,1.076868e-09,1.113105e-09,1.10061e-09,1.113105e-09,1.041916e-09,1.051843e-09,1.111059,1.040732,0.9029348,1.1803
-9.661351e-05,-0.00142269,0.000160904,0.00509896,1.42145e-13,1.077255e-09,1.113516e-09,1.101007e-09,1.113516e-09,1.042265e-09,1.052231e-09,1.111696,1.049387,0.9111049,1.189479
-9.655637e-05,-0.001420973,0.0001618643,0.005115492,1.422291e-13,1.077961e-09,1.114289e-09,1.101703e-09,1.114289e-09,1.042886e-09,1.052964e-09,1.114567,1.058122,0.9193437,1.198749
-9.644321e-05,-0.001420148,0.0001620353,0.005119142,1.425809e-13,1.079188e-09,1.115584e-09,1.102951e-09,1.115584e-09,1.044026e-09,1.054188e-09,1.115118,1.066938,0.927653,1.208113
-9.642512e-05,-0.001415262,0.0001626659,0.005129397,1.427117e-13,1.07936e-09,1.115758e-09,1.103149e-09,1.115758e-09,1.044183e-09,1.054348e-09,1.116894,1.075837,0.9360346,1.217573
-9.601685e-05,-0.001403535,0.0001629125,0.005133315,1.429843e-13,1.084063e-09,1.120792e-09,1.107884e-09,1.120792e-09,1.048452e-09,1.059125e-09,1.117652,1.084823,0.9444905,1.227132
-9.594138e-05,-0.001403483,0.0001634285,0.005142852,1.433457e-13,1.084954e-09,1.121746e-09,1.108779e-09,1.121746e-09,1.049271e-09,1.060021e-09,1.119195,1.093897,0.9530227,1.236794
-9.589993e-05,-0.001402162,0.0001640817,0.005153531,1.434552e-13,1.08545e-09,1.122285e-09,1.109275e-09,1.122285e-09,1.049701e-09,1.060541e-09,1.121053,1.103063,0.9616333,1.24656
-9.572167e-05,-0.001396679,0.0001642858,0.005156839,1.434557e-13,1.087531e-09,1.124513e-09,1.111374e-09,1.124513e-09,1.051598e-09,1.062639e-09,1.12164,1.112321,0.9703245,1.256435
-9.564573e-05,-0.001393889,0.0001642929,0.005156915,1.437247e-13,1.088364e-09,1.125399e-09,1.112217e-09,1.125399e-09,1.05235e-09,1.063491e-09,1.121714,1.121677,0.9790984,1.266422
-9.53205e-05,-0.001386973,0.00016476,0.00516403,1.438805e-13,1.092209e-09,1.129508e-09,1.116095e-09,1.129508e-09,1.055851e-09,1.06738e-09,1.122953,1.131131,0.9879575,1.276523
-9.530787e-05,-0.00138373,0.0001650507,0.005168454,1.439513e-13,1.092409e-09,1.12971e-09,1.116307e-09,1.12971e-09,1.056046e-09,1.067571e-09,1.123814,1.140687,0.9969043,1.286743
-9.500886e-05,-0.001374171,0.0001651749,0.005170394,1.440228e-13,1.096017e-09,1.133573e-09,1.119933e-09,1.133573e-09,1.059326e-09,1.071235e-09,1.124147,1.150349,1.005941,1.297085
-9.399971e-05,-0.001341642,0.0001653165,0.005173639,1.442338e-13,1.108419e-09,1.146791e-09,1.1325e-09,1.146791e-09,1.070637e-09,1.083749e-09,1.124593,1.16012,1.015071,1.307554
-9.3989e-05,-0.001340967,0.0001656989,0.005179654,1.443507e-13,1.108517e-09,1.146891e-09,1.132611e-09,1.146891e-09,1.07074e-09,1.083827e-09,1.125658,1.170002,1.024297,1.318153
-9.393205e-05,-0.001340694,0.0001659158,0.005182903,1.44469e-13,1.109149e-09,1.147578e-09,1.133232e-09,1.147578e-09,1.071289e-09,1.084496e-09,1.126298,1.180001,1.033621,1.328888
-9.38668e-05,-0.001338036,0.0001661262,0.005186636,1.445068e-13,1.10996e-09,1.148446e-09,1.134047e-09,1.148446e-09,1.072029e-09,1.085318e-09,1.126856,1.190118,1.043046,1.339761
-9.369932e-05,-0.001331464,0.0001661949,0.005187471,1.446458e-13,1.11212e-09,1.150747e-09,1.136236e-09,1.150747e-09,1.073996e-09,1.087501e-09,1.127081,1.200359,1.052577,1.350779
-9.360426e-05,-0.001331349,0.0001664421,0.005192034,1.451327e-13,1.113321e-09,1.152036e-09,1.137454e-09,1.152036e-09,1.075093e-09,1.0887e-09,1.127752,1.210727,1.062216,1.361946
-9.357879e-05,-0.001331024,0.0001673056,0.005205689,1.451421e-13,1.113701e-09,1.152426e-09,1.137843e-09,1.152426e-09,1.075448e-09,1.089087e-09,1.130094,1.221227,1.071967,1.373268
-9.342266e-05,-0.001326512,0.0001673348,0.005206329,1.454865e-13,1.115649e-09,1.154502e-09,1.139819e-09,1.154502e-09,1.077224e-09,1.091052e-09,1.130229,1.231864,1.081833,1.384751
-9.327903e-05,-0.001325907,0.0001679441,0.005216475,1.454895e-13,1.117512e-09,1.15648e-09,1.141707e-09,1.15648e-09,1.078933e-09,1.092929e-09,1.131871,1.242641,1.091818,1.396399
-9.314393e-05,-0.001322121,0.0001679538,0.005216563,1.45518e-13,1.119269e-09,1.158348e-09,1.143501e-09,1.158348e-09,1.080536e-09,1.09469e-09,1.131907,1.253565,1.101927,1.40822
-9.287604e-05,-0.001307431,0.0001680114,0.005217784,1.455224e-13,1.122679e-09,1.161973e-09,1.14696e-09,1.161973e-09,1.083654e-09,1.09813e-09,1.132089,1.264641,1.112163,1.420221
-9.250695e-05,-0.001302656,0.0001680249,0.005218241,1.461653e-13,1.127552e-09,1.167135e-09,1.15192e-09,1.167135e-09,1.088121e-09,1.103031e-09,1.132174,1.275874,1.122532,1.432407
-9.226558e-05,-0.001292794,0.0001691606,0.005235227,1.461788e-13,1.130639e-09,1.170427e-09,1.155058e-09,1.170427e-09,1.090925e-09,1.106144e-09,1.135184,1.287271,1.133038,1.444788
-9.216832e-05,-0.001292282,0.0001691793,0.005235473,1.464407e-13,1.131923e-09,1.171778e-09,1.156363e-09,1.171778e-09,1.092122e-09,1.107431e-09,1.135226,1.298837,1.143685,1.457369
-9.211487e-05,-0.001291752,0.0001696493,0.005243052,1.470131e-13,1.132727e-09,1.17262e-09,1.157195e-09,1.17262e-09,1.092874e-09,1.10822e-09,1.136502,1.310579,1.154481,1.470161
-9.209911e-05,-0.001289301,0.0001706604,0.005258352,1.470192e-13,1.132952e-09,1.172878e-09,1.157401e-09,1.172878e-09,1.093058e-09,1.108471e-09,1.139128,1.322505,1.165429,1.483172
-9.18588e-05,-0.001281341,0.0001706623,0.005258428,1.470223e-13,1.136155e-09,1.17628e-09,1.16065e-09,1.17628e-09,1.095994e-09,1.111694e-09,1.139141,1.334622,1.176536,1.496412
-9.171007e-05,-0.001278965,0.0001706657,0.005259339,1.475278e-13,1.138259e-09,1.178497e-09,1.162818e-09,1.178497e-09,1.097935e-09,1.113787e-09,1.139202,1.346939,1.187808,1.50989
-9.16079e-05,-0.001277827,0.0001715558,0.005272367,1.475941e-13,1.139475e-09,1.179788e-09,1.164046e-09,1.179788e-09,1.099055e-09,1.11501e-09,1.141459,1.359463,1.199252,1.523618
-9.150348e-05,-0.001272638,0.0001716672,0.005273999,1.477713e-13,1.140988e-09,1.181405e-09,1.165585e-09,1.181405e-09,1.100431e-09,1.11653e-09,1.141741,1.372204,1.210876,1.537607
-9.148512e-05,-0.00127116,0.0001719776,0.005278957,1.478944e-13,1.141286e-09,1.1817e-09,1.165901e-09,1.1817e-09,1.100716e-09,1.116828e-09,1.142548,1.385172,1.222686,1.551869
-9.139227e-05,-0.001267545,0.0001721987,0.005282367,1.480304e-13,1.142479e-09,1.182966e-09,1.167114e-09,1.182966e-09,1.101816e-09,1.118022e-09,1.14317,1.398377,1.234691,1.566419
-9.109501e-05,-0.001259449,0.0001724368,0.005285988,1.480438e-13,1.146618e-09,1.18736e-09,1.171322e-09,1.18736e-09,1.105606e-09,1.122184e-09,1.143736,1.41183,1.2469,1.581271
-9.107484e-05,-0.001252543,0.0001724587,0.005286024,1.482953e-13,1.146884e-09,1.187633e-09,1.171602e-09,1.187633e-09,1.10585e-09,1.12245e-09,1.143786,1.425544,1.259321,1.596439
-9.090273e-05,-0.001248574,0.0001728969,0.005292735,1.485851e-13,1.149316e-09,1.19023e-09,1.174068e-09,1.19023e-09,1.10806e-09,1.124905e-09,1.144925,1.439531,1.271965,1.611941
-9.036664e-05,-0.00123516,0.0001734026,0.005300359,1.49056e-13,1.156912e-09,1.198252e-09,1.181826e-09,1.198252e-09,1.115062e-09,1.13251e-09,1.146216,1.453806,1.284842,1.627796
-9.029678e-05,-0.001232705,0.0001742012,0.00531168,1.492371e-13,1.157938e-09,1.199335e-09,1.182873e-09,1.199335e-09,1.115997e-09,1.133546e-09,1.148124,1.468384,1.297964,1.644022
-9.009483e-05,-0.001226202,0.0001745148,0.005316461,1.492885e-13,1.160721e-09,1.202278e-09,1.185712e-09,1.202278e-09,1.118554e-09,1.136341e-09,1.14894,1.48328,1.311343,1.660641
-8.984654e-05,-0.001220145,0.0001746002,0.005317965,1.495519e-13,1.164451e-09,1.20621e-09,1.189535e-09,1.20621e-09,1.121996e-09,1.140063e-09,1.149143,1.498513,1.324992,1.677677
-8.976755e-05,-0.001218486,0.0001750396,0.005324056,1.496518e-13,1.165574e-09,1.207408e-09,1.190682e-09,1.207408e-09,1.12302e-09,1.141186e-09,1.150161,1.514102,1.338925,1.695155
-8.960879e-05,-0.001216245,0.0001752118,0.005326339,1.502991e-13,1.167801e-09,1.209753e-09,1.192957e-09,1.209753e-09,1.125072e-09,1.143424e-09,1.150589,1.530068,1.353159,1.713102
-8.921368e-05,-0.001208974,0.0001763064,0.005342049,1.513667e-13,1.173612e-09,1.215886e-09,1.198893e-09,1.215886e-09,1.130436e-09,1.149233e-09,1.153198,1.546433,1.367711,1.73155
-8.900253e-05,-0.001201082,0.0001781138,0.005366889,1.522915e-13,1.17676e-09,1.219179e-09,1.202141e-09,1.219179e-09,1.133361e-09,1.152361e-09,1.157427,1.563224,1.382597,1.750533
-8.854145e-05,-0.001182994,0.0001796652,0.005388767,1.528516e-13,1.183926e-09,1.226752e-09,1.209474e-09,1.226752e-09,1.139952e-09,1.159527e-09,1.16099,1.580467,1.39784,1.770088
-8.832673e-05,-0.001176928,0.000180594,0.005400465,1.533298e-13,1.187166e-09,1.230154e-09,1.212794e-09,1.230154e-09,1.14296e-09,1.162754e-09,1.163049,1.598193,1.41346,1.790255
-8.831414e-05,-0.001176156,0.0001813712,0.005410152,1.539731e-13,1.187397e-09,1.230403e-09,1.213028e-09,1.230403e-09,1.143165e-09,1.162991e-09,1.164667,1.616436,1.429482,1.811083
-8.819358e-05,-0.001174001,0.0001824368,0.005424538,1.541146e-13,1.189282e-09,1.232395e-09,1.214949e-09,1.232395e-09,1.144898e-09,1.164886e-09,1.16697,1.635234,1.445933,1.832622
-8.806015e-05,-0.00116889,0.0001826815,0.005427405,1.547597e-13,1.191316e-09,1.234536e-09,1.217036e-09,1.234536e-09,1.146773e-09,1.166919e-09,1.167568,1.654628,1.462842,1.85493
-8.791935e-05,-0.001166199,0.0001837189,0.005440955,1.549576e-13,1.193566e-09,1.236882e-09,1.219357e-09,1.236882e-09,1.148876e-09,1.169149e-09,1.169702,1.674665,1.480243,1.878074
-8.770092e-05,-0.001160707,0.0001840412,0.005445015,1.556513e-13,1.196909e-09,1.240403e-09,1.222795e-09,1.240403e-09,1.151953e-09,1.172484e-09,1.170377,1.695398,1.498171,1.902128
-8.707031e-05,-0.001144311,0.0001851536,0.005457848,1.560342e-13,1.207036e-09,1.251042e-09,1.233196e-09,1.251042e-09,1.161335e-09,1.182571e-09,1.172629,1.716886,1.516668,1.927176
-8.658574e-05,-0.001134928,0.0001857703,0.005466036,1.561804e-13,1.214917e-09,1.259332e-09,1.241283e-09,1.259332e-09,1.168617e-09,1.190437e-09,1.173853,1.739198,1.535781,1.953317
-8.630077e-05,-0.001121289,0.000186004,0.005468674,1.571505e-13,1.219595e-09,1.264229e-09,1.246114e-09,1.264229e-09,1.172968e-09,1.195067e-09,1.174318,1.76241,1.55556,1.980663
-8.592439e-05,-0.001116504,0.0001875752,0.005487365,1.595741e-13,1.22599e-09,1.270919e-09,1.252708e-09,1.270919e-09,1.178907e-09,1.201427e-09,1.177442,1.786613,1.576066,2.009347
-8.56723e-05,-0.001107445,0.0001913932,0.005530095,1.603706e-13,1.230281e-09,1.27541e-09,1.257148e-09,1.27541e-09,1.182899e-09,1.205669e-09,1.184477,1.811911,1.597367,2.039523
-8.457563e-05,-0.001090668,0.0001926424,0.005543473,1.606229e-13,1.249479e-09,1.295471e-09,1.276964e-09,1.295471e-09,1.200764e-09,1.224716e-09,1.186722,1.838424,1.619542,2.071373
-8.314928e-05,-0.001064668,0.0001930465,0.005548153,1.616201e-13,1.275736e-09,1.322848e-09,1.304136e-09,1.322848e-09,1.225262e-09,1.250699e-09,1.187444,1.866296,1.642681,2.105119
-8.159579e-05,-0.001037601,0.0001945999,0.005564416,1.618982e-13,1.305878e-09,1.35419e-09,1.335446e-09,1.35419e-09,1.253425e-09,1.280451e-09,1.190109,1.895698,1.666892,2.141026
-8.115309e-05,-0.001027105,0.0001950238,0.005568704,1.622225e-13,1.314768e-09,1.363431e-09,1.344683e-09,1.363431e-09,1.261756e-09,1.289203e-09,1.190813,1.926837,1.692302,2.179422
-8.096825e-05,-0.001024379,0.0001955411,0.00557401,1.625408e-13,1.318543e-09,1.367336e-09,1.348628e-09,1.367336e-09,1.265297e-09,1.29291e-09,1.191687,1.959964,1.719061,2.220714
-8.091262e-05,-0.001023838,0.0001960225,0.005578942,1.627659e-13,1.319801e-09,1.368623e-09,1.349942e-09,1.368623e-09,1.26648e-09,1.294158e-09,1.192485,1.995393,1.747353,2.26542
